,"Textiles, industries de l'habillement, industrie du cuir et de la chaussure 001562874",Textiles 001563047,Préparation de fibres textiles et filature 001563401,Tissage 001563404,Ennoblissement textile 001563407,Autres textiles 001563410,Industrie de l'habillement 001563050,"Vêtements, autres qu'en fourrure 001563413",Articles à mailles 001563416,Industrie automobile 001562965,Construction de véhicules automobiles 001562980,Carrosseries et remorques 001562983,Equipements automobiles 001562986,Autres matériels de transport 001562967,Navale 001562989,Locomotives et autre matériel ferroviaire roulant 001562992,Aéronautique et spatiale 001563059,Matériels de transport n.c.a. 001563062,"Produits informatiques, électroniques et optiques 001562888",Composants et cartes électroniques 001562745,Ordinateurs et d'équipements périphériques 001562748,Equipements de communication 001562751,Produits électroniques grand public 001562814,"Instruments et d'appareils de mesure, d'essai et de navigation - horlogerie 001562817","Equipements d'irradiation médicale, d'équipements électro médicaux et électro thérapeutiques",Matériels optique et photographique 001562823,Equipements électriques 001562890,"Moteurs, génératrices et transformateurs électriques etmatériel de distribution et de commande électrique",Piles et accumulateurs électriques 001562829,Fils et câbles et matériel d'installation électrique 001562892,Appareils d'éclairage électrique 001562895,Appareils ménagers 001562898,Autres matériels électriques 001562901,Machines et équipements n.c.a. 001562953,Machines d'usage général 001562904,Autres machines d'usage général 001562907,Machines agricoles et forestières 001562910,Machines de formage des métaux et machines-outils 001562974,Autres machines d'usage spécifique 001562977,Industries alimentaires 001563038,Transformation et conservation de la viande et préparation de produits à base de viande  001563291,Transformation et conservation de fruits et légumes 001563294,Fabrication d'huiles et graisses végétales et animales 001563297,Fabrication de produits laitiers 001563340,Travail des grains - fabrication de produits amylacés 001563343,Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires 001563346,Fabrication d'autres produits alimentaires001563349,Fabrication d'aliments pour animaux 001563352,Fabrication de boissons 001563041,Fabrication de produits à base de tabac 001563044
1992-03-31,334.004584187,162.99461496,221.38434263,158.195648656,238.702662912,144.907483473,688.416328001,858.338014507,328.503071992,53.510026181,62.360132535,67.571332432,44.380518809,83.002919092,117.297120141,70.114291023,72.016506658,116.156455977,66.343772033,25.782839274,57.523351167,79.371549904,41.048232284,118.959590945,74.925068072,55.5578827,100.825102122,111.324253718,86.083163291,87.189947047,66.082799565,125.586598175,85.396484045,77.38226134,76.94904437,66.022233464,66.569140262,121.019932682,94.446666198,93.276921565,94.367112204,92.569797939,108.984086115,84.104945243,78.159256294,113.951982393,95.058777529,91.399734542,83.376419837,201.132993167
1992-04-30,338.762400557,162.835873671,232.881648741,155.55353252,237.123364268,143.177786509,688.116196099,833.621492914,346.330070074,53.563871285,64.525417017,68.44348292,44.16127247,80.156621125,108.705030868,70.144914717,70.849272101,119.626440728,65.70142466,25.915472122,56.560311174,81.363844131,38.957668333,117.987176046,74.390549673,52.873962555,101.112348609,111.242644436,88.497189703,86.004878469,63.530892644,125.048864019,88.994668767,76.876351303,77.098176236,63.801880352,69.81730449,123.00747538,97.083494722,94.409687658,96.096703845,92.514173928,110.998469568,84.801046336,79.675625604,113.648502562,96.079106342,93.97415708,81.791701631,196.94988076
1992-05-31,333.782473199,160.424388546,232.20107196,153.254507813,227.239578138,143.084865507,691.797729344,851.088663367,348.768520564,52.986711576,61.604580062,67.155056213,44.146931393,80.813446357,112.544464595,60.528897212,73.308169706,118.011304384,65.495091984,26.025041944,58.53200878,75.176910665,41.564758387,119.061525066,80.098002275,52.441499668,101.310556102,111.423102234,88.798177261,84.987455834,66.50464355,125.607964053,87.89553907,76.466997905,76.351421496,64.519969209,65.80352016,122.264737204,97.585663885,93.937202188,95.276028798,93.325403697,112.964711246,84.147273531,78.392006681,116.141820674,96.582473295,90.841438542,99.621692332,204.44085786
1992-06-30,323.942343051,157.45210188,226.952903976,152.820455092,235.266823934,136.900914636,662.000732333,821.346310949,316.11839024,52.307460496,59.986192118,64.808271264,43.814338271,79.94322366,109.928064078,80.200061739,69.138718335,118.083955738,67.609455355,25.340075072,59.239580819,79.708778925,41.495503068,119.781322641,77.017885478,52.169672223,98.440098038,106.565340055,87.076897024,82.90500212,63.362948438,124.899316336,88.163695888,75.967880667,76.235148122,63.265136969,64.224549074,127.306553761,97.342308338,94.175308637,95.445211176,93.383488626,118.772809106,83.766338978,78.780594874,113.238909057,96.846064519,92.978466196,86.460715685,192.95105932
1992-07-31,318.745056227,153.624033059,212.322642922,147.891519091,218.709006945,137.622714492,664.996083368,830.448123986,305.418522125,51.888321673,57.819170866,62.901107194,44.070761131,80.822047539,108.771803391,92.080426923,69.282898,121.944387996,63.298996538,24.625079302,52.717887513,78.896912719,38.983993543,117.135025389,74.636503015,47.451609697,100.209219948,110.28440798,86.115610627,85.216435298,63.74826584,120.114832476,87.703786218,75.373604821,76.762182699,62.357308593,63.581478314,111.828653397,95.41022829,93.504163585,92.082556326,93.67730134,112.1837961,84.285029508,79.065444774,114.230698151,94.518129189,93.708042511,81.846112799,193.631968864
1992-08-31,327.596450302,159.674833589,219.886981667,149.279145247,229.593955289,140.968437793,679.595439979,831.880019278,331.703152652,50.404952473,61.460081015,62.897597587,44.238295433,82.216471262,111.051968622,71.130114412,71.249697154,117.563875483,65.616794317,24.730392775,57.486059739,79.34609936,38.867191793,119.978115807,68.877827902,46.562716869,102.429102129,114.34056155,88.675015041,89.003099209,64.818600463,126.533305693,88.991338711,75.63883186,76.279718685,63.818738324,72.493122347,111.154578903,95.577224091,95.098976107,95.764065129,94.553910617,110.086225914,84.919052183,78.438703616,105.662009279,91.78574486,92.96726121,83.317398988,167.786567169
1992-09-30,320.124635094,159.199776015,218.982327085,151.040947321,246.135603963,139.995338283,654.151885002,815.127478736,299.609588964,51.278536525,62.694852289,60.212237384,43.900502415,78.238192369,109.355336151,64.285355276,68.059583845,121.084184709,60.595376496,24.431088836,54.358039524,70.963436324,43.216886235,109.291396142,71.829786801,45.858759888,100.474051826,109.08129299,86.704244137,86.026504782,64.380868718,123.260088626,88.383584348,75.279577486,77.660057442,62.003083994,64.087056346,110.478642497,95.911609315,94.277096158,91.102644051,94.334795998,108.892047115,85.752031182,79.151357601,115.58647179,97.415970704,91.465509206,78.071484856,192.176712816
1992-10-31,320.327855713,157.735214905,217.65507151,149.928584825,231.368231638,141.386133049,657.055981915,813.360162265,310.21775265,52.089717198,63.6635345,57.359551334,43.460272733,79.394661122,107.295555233,81.250985422,68.784099789,121.514666021,60.946251997,24.859961814,61.33529235,70.209984651,43.228454557,108.265021933,77.052101568,45.648649538,100.083459454,109.213346798,87.579120147,84.751404063,61.843247955,128.78535611,81.946067677,74.648102086,75.564239608,63.112479691,63.973055492,101.914924824,93.636150025,92.764521979,89.841053308,94.303370388,101.236677976,84.56753803,79.531956553,109.665859128,93.866751388,92.016274222,85.512235406,194.445371733
1992-11-30,321.284961742,159.298666104,215.973278891,150.290382175,236.703130958,142.95566296,653.603080144,814.432383144,312.079118414,51.470523846,61.532768404,56.020990395,43.467695413,82.705806977,107.998946407,107.00161814,69.24025326,119.010930337,66.05758098,25.406996743,65.944062499,79.557808367,43.844447553,117.605901687,74.810718225,45.31956956,101.276972975,111.389254766,82.831330891,84.1570622,61.414029394,132.733588872,79.708372158,74.165131661,75.741012734,63.819957224,58.597736638,99.622241237,94.14553827,93.001869695,94.302917182,94.471277402,103.854772516,84.734779428,79.824701581,106.953185577,92.2956933,93.263899653,82.621054546,200.752094702
1992-12-31,313.828419473,154.879883792,203.264278352,144.910186342,226.754943912,141.120227498,638.678137432,787.723171208,298.425928293,49.147724747,54.861131742,54.800190295,43.323846466,77.172252122,105.862674585,76.841547231,67.23316924,122.326384438,68.490521136,25.048879633,63.105639763,85.288103853,42.542774705,121.339759807,76.269306067,44.958166035,101.980809555,108.98152168,86.120592376,92.489417841,64.096767658,126.4909082,78.825739829,72.687250829,74.248958057,62.555379121,59.76055143,98.731051391,91.481107322,93.948699073,93.391435288,94.257006476,100.949366023,84.511450332,80.73023964,108.003020039,93.916242139,92.354014895,86.741928448,196.961037725
1993-01-31,319.287677439,151.8846696,200.480266666,139.584955065,218.189606502,140.450125063,662.051938798,815.472312613,311.127307546,48.980289963,55.624516857,52.468986045,42.705138433,76.267973131,106.973771881,84.492426333,63.502165019,110.941993886,62.065406441,25.906257127,68.418611238,69.866580814,42.291752934,113.765815124,73.150122339,41.932957156,99.759729384,108.716639308,90.981339101,84.83001825,62.359874189,129.523231392,73.424347315,70.863004931,68.811663455,59.92259615,59.466282706,101.484567275,92.084689629,90.935738137,92.598036376,89.026275203,102.387169028,85.6352795,80.382470332,102.616634625,87.925579907,93.108621982,81.014600878,186.745856113
1993-02-28,314.370725207,151.58283687,198.719457525,141.282134553,215.532130701,138.058922225,646.996234604,787.204737188,310.15433273,49.100310839,55.712057611,50.79030086,42.462135282,74.031681235,104.969736978,70.421444933,63.030428899,111.272702902,61.95357703,26.694982753,68.240035015,67.892601515,43.254974472,111.15508786,81.689102174,40.349912496,99.163725161,107.392181889,86.95892557,84.014853791,63.601358234,129.111547956,73.954469271,69.335326659,68.225575173,58.887730198,50.429124702,104.978294084,89.903575403,91.481659245,93.414726541,88.663405628,103.456142488,86.351948061,81.012082525,101.733145538,87.895590141,91.942478809,85.124509145,178.020222763
1993-03-31,307.247150507,150.675087927,199.11344882,143.173753136,220.344530188,135.741170888,628.433337279,791.29804878,275.547533996,48.76955923,54.161278974,49.870882308,42.168187883,74.568352782,104.417514766,85.683452557,62.531684669,109.428304893,62.267949503,25.799710261,73.99871147,68.044443461,38.976014336,110.222787239,80.362883807,41.414892537,98.136001012,107.008059135,85.088222647,83.567614614,61.515611194,123.735680555,73.248445321,69.46279494,67.950336024,58.97298605,58.447446596,102.230752125,89.461301394,91.262302997,91.000239199,88.899607675,103.612431051,87.072126583,80.544707594,103.2370041,88.616149375,92.263397318,87.527882388,173.614855031
1993-04-30,306.369638395,152.84718885,193.265333932,141.609841027,217.401123558,140.418009825,612.338535319,750.870029415,319.709236487,48.133688781,56.230518705,48.692411326,42.377845264,74.932409479,108.685247184,102.764093675,60.649091208,105.087733308,64.143417289,25.678621818,70.195972319,75.046618068,37.772503991,115.716575572,80.259599329,38.957554779,99.788337585,107.396274733,86.708854414,85.26153788,62.983160587,125.940183917,102.935775077,69.6185588,68.816175882,58.89020488,59.822845318,92.031688533,92.160242189,90.771299817,91.152967173,88.698784173,97.971039002,86.247818519,80.501854698,102.048994878,87.703205897,93.71410949,87.386038534,172.673874454
